"AÑO","Código delDepartamento","Nombre del Departamento","Código delMunicipio","Nombre del Municipio","TECNICA PROFESIONAL","TECNOLOGICA","UNIVERSITARIA","ESPECIALIZACION","MAESTRIA","DOCTORADO","IES CON OFERTA"
"2007","47","47","47541","PEDRAZA","36","0","0","0","0","0","1"
"2007","47","47","47545","PIJIÑO DEL CARMEN","122","0","0","0","0","0","1"
"2007","47","47","47551","PIVIJAY","241","0","0","0","0","0","1"
"2007","47","47","47551","PIVIJAY","0","7","47","0","0","0","2"
"2007","47","47","47555","PLATO","214","0","0","0","0","0","1"
"2007","47","47","47555","PLATO","0","57","132","0","0","0","4"
"2007","47","47","47570","PUEBLOVIEJO","154","0","0","0","0","0","1"
"2007","47","47","47605","REMOLINO","70","0","0","0","0","0","1"
"2007","47","47","47660","SABANAS DE SAN ANGEL","166","0","0","0","0","0","1"
"2007","47","47","47675","SALAMINA","94","0","0","0","0","0","1"
"2007","47","47","47692","SAN SEBASTIAN DE BUENAVISTA","92","0","0","0","0","0","1"
"2007","47","47","47703","SAN ZENON","35","0","0","0","0","0","1"
"2007","47","47","47707","SANTA ANA","137","0","0","0","0","0","1"
"2007","47","47","47707","SANTA ANA","0","0","1","0","0","0","1"
"2007","47","47","47720","SANTA BARBARA DE PINTO","82","0","0","0","0","0","1"
"2007","47","47","47745","SITIONUEVO","22","0","0","0","0","0","1"
"2007","47","47","47798","TENERIFE","203","0","0","0","0","0","1"
"2007","47","47","47960","ZAPAYAN","39","0","0","0","0","0","1"
"2007","47","47","47980","ZONA BANANERA","337","0","0","0","0","0","1"
"2007","5","5","5001","MEDELLIN","10.391","36.586","100.745","5.081","1.821","315","41"
"2007","5","5","5002","ABEJORRAL","13","26","0","0","0","0","2"
"2007","5","5","5004","ABRIAQUI","22","0","0","0","0","0","1"
"2007","5","5","5021","ALEJANDRIA","0","30","0","0","0","0","1"
"2007","5","5","5031","AMALFI","106","140","21","0","0","0","3"
"2007","5","5","5034","ANDES","61","236","282","0","0","0","4"
"2007","5","5","5040","ANORI","0","22","0","0","0","0","1"
"2007","5","5","5042","SANTAFE DE ANTIOQUIA","83","376","19","0","0","0","4"
"2007","5","5","5045","APARTADO","946","500","674","65","0","0","9"
"2007","5","5","5051","ARBOLETES","94","0","0","0","0","0","1"
"2007","5","5","5059","ARMENIA","0","0","431","0","0","0","2"
"2007","5","5","5088","BELLO","311","363","708","26","0","0","4"
"2007","5","5","5091","BETANIA","0","27","0","0","0","0","1"
"2007","5","5","5101","CIUDAD BOLIVAR","29","36","0","0","0","0","2"
"2007","5","5","5113","BURITICA","20","0","0","0","0","0","1"
"2007","5","5","5129","CALDAS","592","484","1.169","0","0","0","2"
"2007","5","5","5147","CAREPA","68","0","0","0","0","0","1"
"2007","5","5","5148","EL CARMEN DE VIBORAL","225","328","870","0","0","0","2"
"2007","5","5","5154","CAUCASIA","326","512","608","0","0","0","3"
"2007","5","5","5172","CHIGORODO","346","0","0","0","0","0","2"
"2007","5","5","5190","CISNEROS","205","59","0","0","0","0","2"
"2007","5","5","5197","COCORNA","83","0","0","0","0","0","1"
"2007","5","5","5206","CONCEPCION","23","0","0","0","0","0","1"
"2007","5","5","5212","COPACABANA","0","81","0","0","0","0","1"
"2007","5","5","5234","DABEIBA","0","35","17","0","0","0","2"
"2007","5","5","5237","DON MATIAS","0","71","0","0","0","0","1"
"2007","5","5","5237","DONMATIAS","83","132","0","0","0","0","1"
"2007","5","5","5240","EBEJICO","19","0","0","0","0","0","1"
"2007","5","5","5250","EL BAGRE","171","0","0","0","0","0","1"
"2007","5","5","5264","ENTRERRIOS","0","30","0","0","0","0","1"
"2007","5","5","5266","ENVIGADO","212","384","2.785","29","0","0","4"
"2007","5","5","5282","FREDONIA","0","0","98","0","0","0","1"
"2007","5","5","5284","FRONTINO","124","85","0","0","0","0","2"
"2007","5","5","5308","GIRARDOTA","22","0","0","0","0","0","1"
"2007","5","5","5313","GRANADA","41","0","0","0","0","0","1"
"2007","5","5","5315","GUADALUPE","0","0","0","30","0","0","1"
"2007","5","5","5318","GUARNE","34","29","0","0","0","0","1"
"2007","5","5","5321","GUATAPE","0","32","21","0","0","0","1"
"2007","5","5","5353","HISPANIA","0","26","0","0","0","0","1"
"2007","5","5","5360","ITAGUI","765","1.410","53","31","0","0","3"
"2007","5","5","5368","JERICO","0","36","88","0","0","0","2"
"2007","5","5","5376","LA CEJA","57","92","0","0","0","0","1"
"2007","5","5","5380","LA ESTRELLA","33","0","0","0","0","0","1"
"2007","5","5","5390","LA PINTADA","22","0","0","0","0","0","1"
"2007","5","5","5400","LA UNION","0","57","0","0","0","0","1"
"2007","5","5","5411","LIBORINA","0","41","0","0","0","0","1"
"2007","5","5","5425","MACEO","80","0","0","0","0","0","1"
"2007","5","5","5440","MARINILLA","23","100","64","0","0","0","2"
"2007","5","5","5467","MONTEBELLO","50","0","0","0","0","0","1"
"2007","5","5","5483","NARIÑO","30","0","0","0","0","0","1"
"2007","5","5","5490","NECOCLI","95","0","0","0","0","0","2"
"2007","5","5","5501","OLAYA","14","0","0","0","0","0","1"
"2007","5","5","5541","PEÑOL","22","0","0","0","0","0","1"
"2007","5","5","5579","PUERTO BERRIO","191","320","308","0","0","0","4"
"2007","5","5","5591","PUERTO TRIUNFO","60","0","19","0","0","0","2"
"2007","5","5","5604","REMEDIOS","148","0","0","0","0","0","1"
"2007","5","5","5607","RETIRO","0","32","0","0","0","0","1"
"2007","5","5","5615","RIONEGRO","807","1.026","2.278","51","0","0","5"
"2007","5","5","5631","SABANETA","0","0","2.534","134","115","0","4"
"2007","5","5","5649","SAN CARLOS","32","131","0","0","0","0","2"
"2007","5","5","5656","SAN JERONIMO","25","43","0","0","0","0","1"
"2007","5","5","5658","SAN JOSE DE LA MONTAÑA","29","32","0","0","0","0","1"
"2007","5","5","5659","SAN JUAN DE URABA","43","0","0","27","0","0","2"
"2007","5","5","5664","SAN PEDRO DE LOS MILAGROS","61","32","0","0","0","0","1"
"2007","5","5","5665","SAN PEDRO DE URABA","73","0","0","0","0","0","1"
"2007","5","5","5667","SAN RAFAEL","80","0","0","0","0","0","1"
"2007","5","5","5670","SAN ROQUE","0","16","0","0","0","0","1"
"2007","5","5","5674","SAN VICENTE FERRER","31","0","0","0","0","0","1"
"2007","5","5","5679","SANTA BARBARA","0","35","0","0","0","0","1"
"2007","5","5","5686","SANTA ROSA DE OSOS","127","114","1.672","24","0","0","3"
"2007","5","5","5697","EL SANTUARIO","66","21","0","0","0","0","1"
"2007","5","5","5736","SEGOVIA","60","149","15","0","0","0","2"
"2007","5","5","5756","SONSON","200","27","495","0","0","0","3"
"2007","5","5","5761","SOPETRAN","31","37","120","0","0","0","2"
"2007","5","5","5790","TARAZA","29","0","0","0","0","0","1"
"2007","5","5","5809","TITIRIBI","52","0","0","0","0","0","1"
"2007","5","5","5837","TURBO","100","258","862","1","0","0","4"
"2007","5","5","5842","URAMITA","31","0","0","0","0","0","1"
"2007","5","5","5847","URRAO","87","85","137","0","0","0","2"
"2007","5","5","5858","VEGACHI","50","26","0","0","0","0","2"
"2007","5","5","5873","VIGIA DEL FUERTE","29","0","0","0","0","0","1"
"2007","5","5","5885","YALI","0","21","0","0","0","0","1"
"2007","5","5","5887","YARUMAL","274","150","120","0","0","0","2"
"2007","5","5","5890","YOLOMBO","84","0","0","0","0","0","1"
"2007","5","5","5893","YONDO","15","0","0","0","0","0","1"
"2007","5","5","5895","ZARAGOZA","0","40","0","0","0","0","1"
